OTU ID	Domain	Phylum	Class	Order	Family	Genus
OTU8212	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Hathewaya
OTU8213	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_	norank_o__Gammaproteobacteria_	Candidatus_Ovatusbacter
OTU8214	Bacteria	Thermodesulfobacteriota	Syntrophorhabdia	Syntrophorhabdales	Syntrophorhabdaceae	Syntrophorhabdus
OTU8215	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium
OTU8216	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	unclassified_f__Anaerolineaceae
OTU8217	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Sporobacter
OTU8218	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Parachlamydiaceae	Neochlamydia
OTU8219	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	unclassified_f__Bacillaceae
OTU8220	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	unclassified_f__Bacillaceae
OTU8221	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolinea
OTU8222	Bacteria	Bacillota	Clostridia	Thermincolales	Thermincolaceae	Thermincola
OTU8223	Bacteria	Actinomycetota	Coriobacteriia	OPB41	norank_o__OPB41	norank_o__OPB41
OTU8224	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	norank_f__Oscillospiraceae
OTU8225	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	norank_o__0319-6G20	norank_o__0319-6G20
OTU8226	Bacteria	Cyanobacteriota	Vampirivibrionia	Gastranaerophilales	Gastranaerophilaceae	norank_f__Gastranaerophilaceae
OTU8227	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
OTU8228	Bacteria	Actinomycetota	MB-A2-108	norank_c__MB-A2-108	norank_c__MB-A2-108	norank_c__MB-A2-108
OTU8229	Bacteria	Pseudomonadota	Gammaproteobacteria	Rickettsiellales	Rickettsiellaceae	Aquicella
OTU8230	Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	Roseiflexaceae	norank_f__Roseiflexaceae
OTU8231	Bacteria	Bacillota	Bacilli	unclassified_c__Bacilli	unclassified_c__Bacilli	unclassified_c__Bacilli
OTU8232	Bacteria	Cyanobacteriota	Vampirivibrionia	Gastranaerophilales	Gastranaerophilaceae	norank_f__Gastranaerophilaceae
OTU8233	Bacteria	Bacillota	Desulfotomaculia	Desulfotomaculales	Pelotomaculaceae	Pelotomaculum
OTU8234	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
OTU8235	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29_marine_group
OTU8236	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	unclassified_f__Paenibacillaceae
OTU8237	Bacteria	Chloroflexota	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	unclassified_f__Ktedonobacteraceae
OTU8238	Bacteria	Deferrisomatota	Deferrisomatia	Deferrisomatales	Deferrisomataceae	Deferrisoma
OTU8239	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	cvE6	norank_f__cvE6
OTU8240	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	norank_o__Gaiellales	norank_o__Gaiellales
OTU8241	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Parachlamydiaceae	norank_f__Parachlamydiaceae
